,id,health_score,circumstance_score,effort_score,time_bin
5601,30934,0.7787142857141032,0.8571428571428571,0.16352194639549256,40 to 44 years
5602,39421,0.721571428571246,0.2857142857142857,0.3747709738619733,40 to 44 years
5603,31762,-0.2656574159194156,0.14285714285714285,0.2837782001822246,40 to 44 years
5604,38530,-0.18678561813274894,0.14285714285714285,0.1447167337484584,40 to 44 years
5605,32009,0.7787142857141032,0.8571428571428571,0.25505983414715416,40 to 44 years
5606,38618,0.7501428571426746,0.5714285714285714,0.3277647144832956,40 to 44 years
5607,32275,0.7787142857141032,0.8571428571428571,0.9374537165818769,40 to 44 years
5608,31111,0.7501428571426746,0.5714285714285714,0.86158483965185,40 to 44 years
5609,37431,0.721571428571246,0.2857142857142857,0.30693492394179794,40 to 44 years
5610,39773,0.7501428571426746,0.5714285714285714,0.8202982107655825,40 to 44 years
5611,30250,0.7072857142855317,0.14285714285714285,0.4478997184972923,40 to 44 years
5612,38769,0.721571428571246,0.2857142857142857,0.24851839473588966,40 to 44 years
5613,33570,0.7787142857141032,0.8571428571428571,0.3996448928900236,40 to 44 years
5614,36676,0.7787142857141032,0.8571428571428571,0.7552685725856062,40 to 44 years
5615,37597,0.7787142857141032,0.8571428571428571,0.7468348941905691,40 to 44 years
5616,36660,0.7644285714283888,0.7142857142857142,0.8525899380385552,40 to 44 years
5617,35888,0.7501428571426746,0.5714285714285714,0.34879277164780753,40 to 44 years
5618,30576,0.7929999999998174,1.0,0.25604611890154405,40 to 44 years
5619,38641,0.721571428571246,0.2857142857142857,0.6215309254875294,40 to 44 years
5620,33254,0.7929999999998174,1.0,0.4338485450851888,40 to 44 years
5621,31956,-0.013941485714286335,0.14285714285714285,0.7643337670806132,40 to 44 years
5622,34007,0.7072857142855317,0.14285714285714285,0.410268638738433,40 to 44 years
5623,38164,0.721571428571246,0.2857142857142857,0.9956870957080468,40 to 44 years
5624,33561,0.7072857142855317,0.14285714285714285,0.11919004490180735,40 to 44 years
5625,37211,0.7501428571426746,0.5714285714285714,0.2745979441645627,40 to 44 years
5626,39954,0.7787142857141032,0.8571428571428571,0.1819500285328315,40 to 44 years
5627,31841,0.721571428571246,0.2857142857142857,0.46075439203239654,40 to 44 years
5628,34069,0.7501428571426746,0.5714285714285714,0.6896697834733992,40 to 44 years
5629,31628,0.721571428571246,0.2857142857142857,0.9378999669485222,40 to 44 years
5630,36692,0.721571428571246,0.2857142857142857,0.16788782422078086,40 to 44 years
5631,37738,0.0,0.5714285714285714,0.9870879838533202,40 to 44 years
5632,36299,0.7787142857141032,0.8571428571428571,0.8337081288891786,40 to 44 years
5633,36850,0.7929999999998174,1.0,0.21072776467329452,40 to 44 years
5634,33399,0.7787142857141032,0.8571428571428571,0.8683964413951539,40 to 44 years
5635,32759,0.7787142857141032,0.8571428571428571,0.7469280132373706,40 to 44 years
5636,38591,0.721571428571246,0.2857142857142857,0.7728998213759368,40 to 44 years
5637,38043,0.7501428571426746,0.5714285714285714,0.9445144882334071,40 to 44 years
5638,37693,0.721571428571246,0.2857142857142857,0.7477630362328191,40 to 44 years
5639,39860,0.7787142857141032,0.8571428571428571,0.9113934868119735,40 to 44 years
5640,35468,0.721571428571246,0.2857142857142857,0.022146597032818405,40 to 44 years
5641,36800,0.7072857142855317,0.14285714285714285,0.1770223345128185,40 to 44 years
5642,31597,0.7929999999998174,1.0,0.30584157469519896,40 to 44 years
5643,36934,0.7929999999998174,1.0,0.8644268322589141,40 to 44 years
5644,38148,0.7501428571426746,0.5714285714285714,0.2763590241083094,40 to 44 years
5645,37922,0.7787142857141032,0.8571428571428571,0.25433088152941224,40 to 44 years
5646,39063,0.7501428571426746,0.5714285714285714,0.23794180191242426,40 to 44 years
5647,38172,0.7072857142855317,0.14285714285714285,0.3152797754716875,40 to 44 years
5648,31890,0.721571428571246,0.2857142857142857,0.9755658572251986,40 to 44 years
5649,32181,0.7787142857141032,0.8571428571428571,0.8702094633632667,40 to 44 years
5650,35391,0.7787142857141032,0.8571428571428571,0.6203570848986929,40 to 44 years
5651,39778,0.721571428571246,0.2857142857142857,0.08875533951588754,40 to 44 years
5652,38220,0.7929999999998174,1.0,0.22595138700629935,40 to 44 years
5653,35902,0.721571428571246,0.2857142857142857,0.08806427746637874,40 to 44 years
5654,31220,0.7787142857141032,0.8571428571428571,0.8533799237912711,40 to 44 years
5655,36124,0.7072857142855317,0.14285714285714285,0.4885823151922438,40 to 44 years
5656,32695,0.721571428571246,0.2857142857142857,0.45346360458966595,40 to 44 years
5657,31671,-0.03692807450739132,0.14285714285714285,0.729127189161574,40 to 44 years
5658,35748,0.7787142857141032,0.8571428571428571,0.8660843913339904,40 to 44 years
5659,35101,0.7501428571426746,0.5714285714285714,0.8658146390578845,40 to 44 years
5660,38581,0.7644285714283888,0.7142857142857142,0.6807519997672072,40 to 44 years
5661,34693,0.7929999999998174,1.0,0.24532496907735618,40 to 44 years
5662,33223,0.7929999999998174,1.0,0.7266166157248786,40 to 44 years
5663,32302,0.721571428571246,0.2857142857142857,0.3787246283517297,40 to 44 years
5664,36687,0.7929999999998174,1.0,0.8894745063110341,40 to 44 years
5665,33056,0.7501428571426746,0.5714285714285714,0.3183239339381307,40 to 44 years
5666,33446,0.721571428571246,0.2857142857142857,0.5412824888338117,40 to 44 years
5667,31672,0.721571428571246,0.2857142857142857,0.34215498570084346,40 to 44 years
5668,31296,0.721571428571246,0.2857142857142857,0.028021445299846293,40 to 44 years
5669,32687,0.721571428571246,0.2857142857142857,0.38689474545775937,40 to 44 years
5670,39112,0.721571428571246,0.2857142857142857,0.9280986505811278,40 to 44 years
5671,30088,0.721571428571246,0.2857142857142857,0.4270773524172304,40 to 44 years
5672,39848,0.7501428571426746,0.5714285714285714,0.9664550345980536,40 to 44 years
5673,39301,0.7358571428569602,0.42857142857142855,0.47384291943094153,40 to 44 years
5674,34474,0.7501428571426746,0.5714285714285714,0.16750696727870146,40 to 44 years
5675,37259,0.7787142857141032,0.8571428571428571,0.7941159997916236,40 to 44 years
5676,32047,0.721571428571246,0.2857142857142857,0.0861630714772395,40 to 44 years
5677,38774,0.721571428571246,0.2857142857142857,0.06515193224768145,40 to 44 years
5678,37801,0.7358571428569602,0.42857142857142855,0.6751548865867079,40 to 44 years
5679,35145,0.7358571428569602,0.42857142857142855,0.0615683042914677,40 to 44 years
5680,38913,0.721571428571246,0.2857142857142857,0.3156762654066596,40 to 44 years
5681,38556,-0.06577546218487616,0.14285714285714285,0.9515647563628398,40 to 44 years
5682,39297,0.7787142857141032,0.8571428571428571,0.5547798990092079,40 to 44 years
5683,38929,0.721571428571246,0.2857142857142857,0.6695664897761464,40 to 44 years
5684,35249,0.7072857142855317,0.14285714285714285,0.7465544463764734,40 to 44 years
5685,32188,0.721571428571246,0.2857142857142857,0.41991940611065487,40 to 44 years
5686,37493,0.721571428571246,0.2857142857142857,0.39357612434508105,40 to 44 years
5687,38310,0.7501428571426746,0.5714285714285714,0.21929708916533547,40 to 44 years
5688,35726,0.7787142857141032,0.8571428571428571,0.2566576671953752,40 to 44 years
5689,32703,0.7072857142855317,0.14285714285714285,0.5023388051759362,40 to 44 years
5690,31470,0.7072857142855317,0.14285714285714285,0.15088266750449286,40 to 44 years
5691,31060,0.721571428571246,0.2857142857142857,0.4616955343983327,40 to 44 years
5692,31576,0.721571428571246,0.2857142857142857,0.22612898980891843,40 to 44 years
5693,38749,0.7072857142855317,0.14285714285714285,0.40746587243684795,40 to 44 years
5694,38597,0.721571428571246,0.2857142857142857,0.7833321888856173,40 to 44 years
5695,38126,0.7501428571426746,0.5714285714285714,0.084426207106854,40 to 44 years
